ad_id,title,location,price,year,mileage,condition,fuel_type,transmission,make,model,version,color,doors,seats,interior,warranty,owners,body_type,payment_option,source,extra_features
130560081,برادو GXR 4.0 V6 بدون حوادث ولاصبغ نهائيا ممشى قليل 50 ألف مالك الاول,"Barka, Al Batinah",16900,2022,50,,3,2,65,Prado,GXR V6 4.0,White,,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of Owners: 1', 'Source: GCC']"
130555850,جديد جدا إسكاليد خليجية فول أوبشن بدون حوادث ولاصبغ نهائيا مالك الاول,"Barka, Al Batinah",13700,2017,116,,3,2,302,Escalade,بريميوم 6.2 عشره غيار,Brown,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '41', '45', '46', 'Brand: Cadillac', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130555414,لاندكروزر GXR V8 4.6 بدون حوادث ولاصبغ أعلى المواصفات المالك الأول New,"Barka, Al Batinah",17900,2018,200,,3,2,65,Land Cruiser,GXR V8 4.6 full option,Silver,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130552815,برادو GXR 4.0 V6 بدون حوادث ولاصبغ نهائيا المستخدم الاول فتحه مخمل,"Barka, Al Batinah",14900,2020,145,,3,2,65,Prado,GXR V6 4.0,White,,7,Velour,Yes,1,Estate,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of Owners: 1', 'Source: GCC']"
130535012,لاندكروزر 2018 GXR V8 4.6 بدون حوادث نهائيا بصبغة وكالتها المالك الاول,"Barka, Al Batinah",17900,2018,130,,3,2,65,Land Cruiser,GXR V8 4.6,Silver,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130534873,سوبر سفاري أعلى مواصفات 2021 بدون حوادث ولاصبغ نهائيا المستخدم الاول,"Barka, Al Batinah",15900,2021,133,,3,2,66,Patrol Safari,سوبر سفاري أعلى مواصفات,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '25', '1', '3', '22', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '24', '10', '14', '23', '45', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130203867,تويوتا هايس 2024,"Al Khuwair, Muscat",12200,2024,0,,3,1,65,Hiace,,White,,,,No,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Source: GCC']"
130165908,تويوتا هايس 2020,"Al Khuwair, Muscat",8200,2020,130000,,3,1,65,Hiace,,White,,,,No,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Source: GCC']"
130125107,ميتسوبيشي بيك أب 2020,"Al Khuwair, Muscat",6800,2020,11000,,1,1,76,Pickup,,White,,,,No,,Pickup,Cash,gcc,"['Brand: Mitsubishi', 'Source: GCC']"
130112001,نيسان باترول 2019,"Al Khuwair, Muscat",10500,2019,126000,,3,2,66,Patrol,,White,,,,No,,Estate,Cash,gcc,"['Brand: Nissan', 'Source: GCC']"
129917151,تويوتا لاند كروزر 2019,"Al Khuwair, Muscat",14500,2019,180000,,3,2,65,Land Cruiser,,Silver,,,,No,,Estate,Cash,gcc,"['Brand: Toyota', 'Source: GCC']"
129890752,نيسان صني 2022,"Al Khuwair, Muscat",3200,2021,1,,3,2,66,Sunny,,White,,,,No,,Estate,Cash,gcc,"['Brand: Nissan', 'Source: GCC']"
129890734,نيسان صني 2021,"Al Khuwair, Muscat",3100,2021,90000,,3,2,66,Sunny,,White,,,,No,,Estate,Cash,gcc,"['Brand: Nissan', 'Source: GCC']"
129860680,نيسان باترول 2014,"Al Khuwair, Muscat",7800,2014,167000,,3,2,66,Patrol,,White,,,,No,,Estate,Cash,gcc,"['Brand: Nissan', 'Source: GCC']"
129773904,تويوتا هايس 2020,"Al Khuwair, Muscat",10500,2020,114000,,3,1,65,Hiace,,White,,,,No,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Source: GCC']"
129773008,بايك أخرى 2019,"Al Khuwair, Muscat",2200,2019,90000,,3,2,301,Other,,Grey,,,,No,,SUV,Cash,gcc,"['Brand: BAIC', 'Source: GCC']"
129772907,تويوتا راف فور 2017,"Al Khuwair, Muscat",5200,2017,70000,,3,2,65,Rav 4,,Black,,,,No,,Estate,Cash,us,"['Brand: Toyota', 'Source: US']"
129769388,بايك أي 5 2018,"Al Khuwair, Muscat",4300,2018,1,,1,1,301,A5,,Red,,,,No,,MPV,Cash,gcc,"['Brand: BAIC', 'Source: GCC']"
129768410,تويوتا هايس 2019,"Al Khuwair, Muscat",10800,2020,86000,,3,1,65,Hiace,,White,,,,No,,Estate,Cash,gcc,"['Brand: Toyota', 'Source: GCC']"
129760853,تويوتا هايس 2017,"Al Khuwair, Muscat",8000,2017,280000,,3,1,65,Hiace,,White,4-5,,,No,,Estate,Cash,gcc,"['Brand: Toyota', 'Number of doors: 4/5', 'Source: GCC']"
129755103,Mitsubishi L200 2018,"Al Khuwair, Muscat",4500,2018,198000,,1,1,76,L200,picup deasel,White,4-5,4,Cloth,No,1,Pickup,Installments,gcc,"['19', '20', '1', '3', '42', '5', '28', '31', '26', '6', '16', 'Brand: Mitsubishi', 'Power (hp): 280', 'Consumption (l/100 km): 8', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130616441,تويوتا كواستر 2022,"Azaiba, Muscat",19900,2022,80000,,1,1,65,Coaster,,White,2-3,7,Velour,Yes,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 7', 'Number of doors: 2/3', 'Source: GCC']"
130599052,ميتسوبيشي فوسو روزا 2021,"Azaiba, Muscat",15500,2021,500000,,1,1,76,Fuso Rosa,,White,2-3,7,Velour,No,,Van / Bus,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: A/C manual', 'Number of seats: 7', 'Number of doors: 2/3', 'Source: GCC']"
130598987,تويوتا هيلوكس 2019,"Azaiba, Muscat",5400,2019,100000,,3,1,65,Hilux,,White,4-5,5,Velour,No,,Pickup,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130598952,رينو دوكر فان 2021,"Azaiba, Muscat",3800,2021,92000,,3,1,63,Dokker Van,,White,2-3,2,Velour,No,,Pickup,Cash,gcc,"['Brand: Renault', 'Air Conditioning: A/C manual', 'Number of seats: 2', 'Number of doors: 2/3', 'Source: GCC']"
130598937,هينو شاحنة ثلاجة  2019,"Azaiba, Muscat",11500,2019,119000,,1,1,45,Other,,White,2-3,3,Velour,No,,Pickup,Cash,gcc,"['Brand: Hyundai', 'Air Conditioning: A/C manual', 'Number of seats: 3', 'Number of doors: 2/3', 'Source: GCC']"
130598879,ميتسوبيشي باجيرو 2020,"Azaiba, Muscat",7200,2020,118000,,3,2,76,Pajero,,White,4-5,6,Velour,Yes,,Estate,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 6', 'Number of doors: 4/5', 'Source: GCC']"
130598802,ميتسوبيشي باجيرو 2019,"Azaiba, Muscat",6600,2019,130000,,3,2,76,Pajero,,Grey,4-5,6,Full Leather,No,,Estate,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 6', 'Number of doors: 4/5', 'Source: GCC']"
130588373,تويوتا ياريس 2021,"Ghala, Muscat",4000,2021,119000,,3,2,65,Yaris,,White,4-5,4,Velour,Yes,,Small city car,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: GCC']"
130587851,تويوتا كامرى 2021 XLE الفول,"Al Seeb, Muscat",6400,2021,53000,,3,2,65,Camry,XLE,Blue,,5,Full Leather,No,,Sedan,Installments,us,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130578323,جاكوار F-PACE R-DYNAMIC S 2017,"Al Seeb, Muscat",8700,2017,109000,,3,2,34,F-PACE R-DYNAMIC S,,Grey,,5,Full Leather,No,,SUV,Installments,us,"['Brand: Jaguar', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: US']"
130577397,تويوتا ياريس 2015,"Al Seeb, Muscat",2500,2015,289000,,3,2,65,Yaris,,Black,,4,Velour,No,,Hatchback,Installments,us,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Source: US']"
130576282,مرسيدس بنز إس 550 2014,"Al Seeb, Muscat",10200,2014,136000,,3,2,33,S 550,,White,,5,Full Leather,No,,Sedan,Installments,us,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: US']"
130568542,دودج رام 2020 ريبيل,"Al Seeb, Muscat",12900,2020,76000,,3,2,59,Ram,ريبيل,Silver,,5,Full Leather,No,,Pickup,Installments,us,"['Brand: Dodge', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: US']"
130568347,لاند روفر رنج روفر 2017 فوج,"Al Seeb, Muscat",11200,2017,120000,,3,2,77,Range Rover,فوج,White,,5,Full Leather,No,,Estate,Installments,company,"['Brand: Land Rover', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: Company Source']"
130562052,ميتسوبيشي فوسو كانتر 2020,"Ghala, Muscat",13250,2020,163000,,1,1,76,Fuso Canter,,White,2-3,2,Velour,No,,Pickup,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: A/C manual', 'Number of seats: 2', 'Number of doors: 2/3', 'Source: GCC']"
130546598,تويوتا لاند كروزر بيك أب 2025,"Al Masn'a, Al Batinah",21500,2025,0,,1,1,65,Land Cruiser Pickup,2025,Beige,2-3,3,Cloth,No,1,Pickup,Cash,gcc,"['Brand: Toyota', 'Power (hp): 204', 'Consumption (l/100 km): 2.8', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 3', 'Number of doors: 2/3', 'Number of Owners: 1', 'Source: GCC']"
130546551,تويوتا لاند كروزر 2024,"Al Masn'a, Al Batinah",16500,2024,0,,3,1,65,Land Cruiser,2024,White,2-3,5,Cloth,No,1,SUV,Cash,gcc,"['Brand: Toyota', 'Power (hp): 228', 'Consumption (l/100 km): 4', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 2/3', 'Number of Owners: 1', 'Source: GCC']"
130541320,تويوتا كورولا هاتشباك 2019 SE,"Al Seeb, Muscat",4700,2019,8500,,3,2,65,Corolla Hatchback,SE,Grey,,5,Velour,No,,Hatchback,Cash,us,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130540691,تويوتا كواستر باص 2020,"Azaiba, Muscat",18500,2020,87000,,1,1,65,Coaster,,White,2-3,7,Velour,No,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 7', 'Number of doors: 2/3', 'Source: GCC']"
130540636,كيا سبورتاج 2018,"Azaiba, Muscat",3800,2018,79000,,3,2,53,Sportage,,Blue,4-5,4,Velour,No,,Estate,Cash,gcc,"['Brand: Kia', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: GCC']"
130540528,كيا سبورتاج 2019,"Azaiba, Muscat",4000,2019,177000,,3,2,53,Sportage,,White,4-5,5,Velour,No,2,Estate,Cash,gcc,"['Brand: Kia', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130540364,تويوتا كورولا 2020,"Azaiba, Muscat",5200,2020,161000,,3,2,65,Corolla,,Grey,4-5,4,Velour,No,2,Sedan,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of seats: 4', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130540321,تويوتا الدفع الرباعي بيكاب هيلوكس 2022,"Azaiba, Muscat",9200,2022,197000,,1,1,65,Hilux,,White,4-5,,Velour,No,,Pickup,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: A/C manual', 'Number of doors: 4/5', 'Source: GCC']"
130540267,ميتسوبيشي بيك أب 2019,"Azaiba, Muscat",4550,2019,170000,,1,1,76,Pickup,,White,4-5,5,Velour,No,,Pickup,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130540187,ميتسوبيشي الدفع الرباعي بيك أب 2021,"Azaiba, Muscat",6200,2021,197000,,1,1,76,Pickup,,White,4-5,5,Velour,No,,Pickup,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130540139,مان شاحنة راس تريلة 2006,"Azaiba, Muscat",6500,2006,300000,,1,1,69,144,,White,2-3,2,Velour,No,,Pickup,Cash,gcc,"['Brand: Volvo', 'Air Conditioning: A/C manual', 'Number of seats: 2', 'Number of doors: 2/3', 'Source: GCC']"
130528945,كيا كرنفال 2020 بدون حوادث المالك الاول,"Al Seeb, Muscat",4900,2020,186748,,3,2,53,Carnival,,Brown,,7,Velour,No,,Van / Bus,Installments,gcc,"['Brand: Kia', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Source: GCC']"
130528771,ميتسوبيشي آوتلاندر 2025,"Al Masn'a, Al Batinah",10900,2025,0,,3,2,76,Outlander,2025,Silver,4-5,7,Full Leather,No,1,SUV,Cash,gcc,"['Brand: Mitsubishi', 'Power (hp): 181', 'Consumption (l/100 km): 2.5', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130528685,تويوتا لاند كروزر 2024,"Al Masn'a, Al Batinah",18000,2024,0,,3,2,65,Land Cruiser,2024,Beige,,5,Part Leather,No,1,SUV,Cash,gcc,"['Brand: Toyota', 'Power (hp): 228', 'Consumption (l/100 km): 4', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of Owners: 1', 'Source: GCC']"
130528519,لكزس فئة -ار إكس 2017,"Al Seeb, Muscat",9900,2017,133000,,3,2,89,RX-Series,350,White,,5,Full Leather,No,,Estate,Installments,us,"['Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130526246,جي ام سي سييرا 2019 إليفشين نظيف,"Al Seeb, Muscat",10100,2019,259000,,3,2,49,Sierra,إليفيشن,Silver,,5,Velour,No,,Pickup,Installments,us,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130519164,باص صيني 2025,"Azaiba, Muscat",17500,2025,0,,1,1,136,MG 3 Cross Over,,Orange,2-3,7,Velour,No,,Van / Bus,Cash,company,"['Brand: MG', 'Air Conditioning: A/C manual', 'Number of seats: 7', 'Number of doors: 2/3', 'Source: Company Source']"
130519005,مان شاحنة راس تريله 2015,"Azaiba, Muscat",23000,2015,500000,,1,1,136,Other,,White,2-3,,Velour,No,,Pickup,Cash,gcc,"['Brand: MG', 'Air Conditioning: A/C manual', 'Number of doors: 2/3', 'Source: GCC']"
130518884,ميتسوبيشي بيك أب 2022,"Azaiba, Muscat",6600,2022,200000,,1,2,76,Pickup,,White,4-5,5,Velour,No,,Pickup,Cash,gcc,"['Brand: Mitsubishi', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130518803,تويوتا كواستر 2014,"Azaiba, Muscat",10500,2014,227000,,1,1,65,Coaster,,White,2-3,,Velour,No,,Van / Bus,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 2/3', 'Source: GCC']"
130514003,تويوتا لاند كروزر J70 2025,"Al Masn'a, Al Batinah",18000,2024,0,,3,2,65,Land Cruiser,2024,White,2-3,5,Part Leather,No,1,SUV,Cash,gcc,"['Brand: Toyota', 'Power (hp): 228', 'Consumption (l/100 km): 4', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 2/3', 'Number of Owners: 1', 'Source: GCC']"
130510669,لاند روفر رنج روفر 2019 فوج سوبر تشارج,"Al Seeb, Muscat",24000,2019,119000,,3,2,77,Range Rover,فوج سوبر تشارج,Black,,5,Full Leather,No,,Estate,Installments,gcc,"['Brand: Land Rover', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: GCC']"
130490470,لاندكروزر جراند تورنج GXR V8 4.6 بدون حوادث نهائيا بصبغة وكالتها جديدة,"Barka, Al Batinah",22900,2020,81,,3,2,65,Land Cruiser,جراند تورنج GXR V8 4.6 Top option,Silver,4-5,7,Full Leather,Yes,,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130489044,برادو VXR أعلى مواصفات بدون حوادث ولاصبغ نهائيا المستخدم الاول V6 4.0,"Barka, Al Batinah",16900,2020,118,,3,2,65,Prado,VXR full option,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130470624,تاهو بريمير خليجي الفئة الأولى بدون حوادث ولاصبغ نهائيا سيرفس وكاله,"Barka, Al Batinah",13900,2018,151,,3,2,29,Tahoe,بريمير أعلى مواصفات خليجية,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Chevrolet', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130445596,نيسان باترول تيتانيوم المكينة الكبيره بدون حوادث ولاصبغ نهائيا جديدة,"Barka, Al Batinah",12900,2018,160,,3,2,66,Patrol,تيتانيوم المكينة الكبيره,White,4-5,7,Full Leather,Yes,,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Power (hp): 400', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130418786,مرسيدس بنز سي 300 2020,"Al Seeb, Muscat",7300,2020,60000,,3,2,33,C 300,,White,,4,Full Leather,No,,Sedan,Installments,us,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 4', 'Source: US']"
130403134,دودج تشارجر 2016 R/T,"Al Seeb, Muscat",3500,2016,244000,,3,2,59,Charger,R/T,Blue,,5,Full Leather,No,,Sedan,Installments,gcc,"['Brand: Dodge', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: GCC']"
130383885,رابتر وكالة عمان مالك الاول الفول أوبشن بدون حوادث ولاصبغ سيرفس وكاله,"Barka, Al Batinah",13900,2018,200,,3,2,47,Raptor,رابتر أعلى مواصفات وكالة عمان,Black,4-5,5,Full Leather,Yes,1,Pickup,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '44', '45', '46', 'Brand: Ford', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130335223,مازدا 6 خليجي مالك الاول بدون حوادث نهائيا بحالة الوكاله اطارات جديدة,"Barka, Al Batinah",6900,2022,90,,3,2,48,6,2.0,Other,4-5,5,Velour,Yes,1,Sedan,Cash,gcc,"['36', '17', '19', '20', '27', '11', '1', '3', '35', '22', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '8', '16', '44', '45', 'Brand: Mazda', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130254954,أفالون خليجي وكالة عمان مالك الاول ليمتد بدون حوادث ولاصبغ سيرفس وكاله,"Barka, Al Batinah",10900,2019,117,,3,2,65,Avalon,ليميتد,Brown,4-5,5,Full Leather,Yes,1,Sedan,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130211768,نيسان التيما 2023 SL نظيف جدا,"Al Seeb, Muscat",6950,2023,101900,,3,2,66,Altima,SL,Black,,5,Full Leather,No,,Sedan,Installments,us,"['Brand: Nissan', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130209013,لكزس آر إكس 350 2019,"Al Seeb, Muscat",10150,2019,64000,,3,2,89,RX 350,,Blue,,5,Full Leather,Yes,,Estate,Installments,us,"['Brand: Lexus', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Source: US']"
130204890,لكزس آر إكس 350 2016,"Al Seeb, Muscat",8900,2016,102000,,3,2,89,RX 350,,Silver,,5,Full Leather,No,,Small city car,Cash,us,"['Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Source: US']"
130196854,راف فور خليجي فول أوبشن بانوراما مالك الاول بدون حوادث ولاصبغ نهائيا,"Barka, Al Batinah",9900,2019,150000,,3,2,65,Rav 4,أعلى مواصفات خليجية بانوراما,Grey,4-5,5,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '8', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130195057,إنفينيتي QX50 خليجي سيرفس وكاله بدون حوادث ولاصبغ ممشى قليل 80 ألف,"Barka, Al Batinah",6900,2018,80,,3,2,50,QX50,أعلى مواصفات,Brown,4-5,5,Full Leather,Yes,1,Hatchback,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '14', '23', '40', '44', '45', '46', 'Brand: Infiniti', 'Power (hp): 326', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130170757,نيسان باترول بلاتينيوم أعلى مواصفات المكينة الصغيرة بدون حوادث نهائيا,"Barka, Al Batinah",9900,2015,200,,3,2,66,Patrol,بلاتينيوم أعلى مواصفات,White,4-5,7,Full Leather,Yes,,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Power (hp): 320', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
129970945,باثفندر خليجي أعلى مواصفات SV بدون حوادث ولاصبغ سيرفس وكاله مالك الاول,"Barka, Al Batinah",8900,2019,91,,3,2,66,Pathfinder,SV ميد نايت بلاك أديشن خليجية,Grey,4-5,7,Full Leather,Yes,1,Estate,Exchange,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129935115,أفالون GCC خليجي ليميتد فول بدون حوادث نهائي شاشات خلف تشغيل عن بعد,"Barka, Al Batinah",6900,2016,139000,,3,2,65,Avalon,ليمتيد أعلى مواصفات,Black,4-5,5,Full Leather,Yes,1,Sedan,Exchange,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129917961,إسكاليد خليجية أعلى مواصفات بدون حوادث ولاصبغ نهائيا شبه جديدة,"Barka, Al Batinah",11900,2016,170,,3,2,302,Escalade,بريميوم,Blue,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Cadillac', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
